backbone_id,member_count_train,member_count_total,n_countries_train,n_countries_test,refseq_share_train,insd_share_train,split_year,backbone_assignment_mode,max_resolved_year_train,min_resolved_year_test,spread_severity_bin,n_train_macro_regions,genus_purity_train,family_purity_train,mobility_purity_train,replicon_purity_train,backbone_purity_score,mean_n_replicon_types_train,multi_replicon_fraction_train,primary_replicon_diversity_train,plasmidfinder_presence_fraction_train,plasmidfinder_mean_type_count_train,plasmidfinder_multi_type_fraction_train,plasmidfinder_mean_max_identity_train,plasmidfinder_mean_coverage_train,plasmidfinder_dominant_type_purity_train,plasmidfinder_support_score,plasmidfinder_complexity_score,assignment_primary_fraction,assignment_confidence_score,pmlst_presence_fraction_train,pmlst_scheme_purity_train,pmlst_st_purity_train,pmlst_allele_purity_train,pmlst_coherence_score,mean_pmid_count_train,max_pmid_count_train,clinical_context_fraction_train,environmental_context_fraction_train,host_associated_context_fraction_train,food_context_fraction_train,pathogenic_context_fraction_train,ecology_context_diversity_train,ecology_context_score,mash_neighbor_distance_train_mean,coherence_score,mobility_dominance,replicon_dominance,topology_dominance,relaxase_support,mpf_support,orit_support,mobilizable_support,support_shrinkage,T_raw,T_eff,host_observation_count,host_taxon_signature_count,genus_unique_count,H_genus_richness_norm,family_unique_count,order_unique_count,class_unique_count,phylum_unique_count,H_genus_norm,phylo_breadth_score,phylo_pairwise_dispersion_score,phylo_breadth_augmented_score,host_taxon_evenness_score,host_support_factor,predicted_host_range_score,reported_host_range_score,H_external_host_range_score,H_external_host_range_support,H_obs,H_obs_basic,H_support,H_raw,H_phylogenetic_raw,H_augmented_raw,H_phylogenetic_augmented_raw,H_eff,H_phylogenetic_eff,H_augmented_eff,H_phylogenetic_augmented_eff,mean_amr_class_count,mean_amr_gene_count,mdr_proxy_fraction,xdr_proxy_fraction,mean_last_resort_convergence_score,mean_amr_mechanism_diversity_proxy,mean_amr_clinical_threat_score,A_consistency,A_recurrence,amr_support_factor,canonical_member_count_train,amr_class_richness_norm,amr_gene_burden_norm,amr_clinical_threat_norm,A_content_raw,A_raw,A_eff,T_eff_norm,H_eff_norm,H_obs_norm,H_breadth_norm,H_support_norm,H_external_host_range_norm,H_augmented_norm,host_phylogenetic_dispersion_norm,host_taxon_evenness_norm,H_phylogenetic_norm,H_phylogenetic_augmented_norm,A_eff_norm,A_recurrence_norm,T_raw_norm,A_raw_norm,support_shrinkage_norm,amr_support_norm,backbone_purity_norm,assignment_confidence_norm,pmlst_coherence_norm,clinical_context_fraction_norm,pathogenic_context_fraction_norm,pmlst_presence_norm,plasmidfinder_support_norm,plasmidfinder_complexity_norm,ecology_context_diversity_norm,ecology_context_norm,mash_neighbor_distance_train_norm,H_obs_specialization_norm,H_specialization_norm,H_phylogenetic_specialization_norm,H_phylogenetic_augmented_specialization_norm,H_augmented_specialization_norm,amr_load_density_norm,amr_mdr_proxy_norm,amr_xdr_proxy_norm,last_resort_convergence_norm,amr_mechanism_diversity_norm,amr_clinical_escalation_norm,clinical_context_sparse_penalty_norm,external_t_synergy_norm,T_A_synergy_norm,T_H_obs_synergy_norm,A_H_obs_synergy_norm,T_coherence_synergy_norm,H_A_synergy_norm,clinical_A_synergy_norm,clinical_weapon_synergy_norm,endemic_resistance_norm,H_evenness_T_synergy_norm,host_support_observed_flag,external_host_support_observed_flag,amr_support_observed_flag,pmlst_support_observed_flag,context_support_observed_flag,metadata_support_depth_norm,metadata_missingness_burden,context_support_guard_norm,silent_carrier_risk_norm,mean_n_replicon_types_norm,replicon_architecture_norm,amr_burden_latent_norm,amr_burden_saturation_norm,replicon_multiplicity_latent_norm,replicon_multiplicity_saturation_norm,host_range_latent_norm,host_range_saturation_norm,eco_clinical_context_latent_norm,eco_clinical_context_saturation_norm,monotonic_latent_priority_index,strict_priority_index,strict_operational_priority_index,legacy_geometric_priority_index,arithmetic_priority_index,priority_index,operational_priority_index,bio_priority_index,evidence_support_index,log1p_member_count_train,log1p_n_countries_train,H_support_norm_residual,amr_support_norm_residual,label_geo_spread,n_new_countries_future,year,geo_country_record_count_train,geo_country_entropy_train,geo_macro_region_entropy_train,geo_dominant_region_share_train,knownness_score,region,host_genus,mean_antibiotic_pressure,max_health_exp,tourist_entropy,country_slope_train,host_breadth_slope_train,mobility_shift_slope_train,recent_expansion_flag,other_amr_count,colistin_resistance_count,carbapenemase_count,amr_class_shannon,esbl_count
AB272,12,131,2,18,0.8461538461538461,0.1538461538461538,2015,training_only,2015.0,2016.0,3.0,2,0.9230769230769232,1.0,0.5384615384615384,1.0,0.8653846153846154,1.1538461538461535,0.1538461538461538,0.0,1.0,1.0769230769230769,0.0769230769230769,0.9608307692307692,0.9962,1.0,0.9855307692307692,0.2743589743589744,0.0,0.5,1.0,1.0,0.3333333333333333,0.1538461538461538,0.4957264957264957,0.0,0,0.0769230769230769,0.0,0.0,0.0,0.0,0.5,0.1942307692307692,0.0,0.8461538461538461,0.5384615384615384,1.0,1.0,1.0,0.5,0.0833333333333333,1.0,0.8,0.6346153846153846,0.5076923076923077,13.0,5.0,2.0,0.2886024940798983,1.0,1.0,1.0,1.0,0.1381008227841363,0.2420987598590409,0.2800000000000001,0.2553641939083766,0.8810960362596494,0.7304251244594557,0.6,0.6,0.6,1.0,0.117463175438024,0.1143715530490704,0.8652125622297279,0.1143715530490704,0.117463175438024,0.2619597904821316,0.2654767508894411,0.1016306149883728,0.1016306149883728,0.2266509015242077,0.2296938198494766,0.0833333333333333,4.416666666666667,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.8,12.0,0.007677543186180422,0.7125220458553791,0.0,0.3600997945207798,0.0,0.0,0.9707565162110616,0.9387970453746043,0.9366865986633838,0.9366865986633838,0.9947988904299584,0.8694714131607335,0.9489975378121702,0.362116991643454,0.1894150417827298,0.9366865986633838,0.94794231445656,0.0,0.0,0.5944055944055944,0.0,0.9902912621359223,0.9629629629629629,0.33876560332871014,1.0,0.23809523809523808,0.04205607476635514,0.0,1.0,0.4756838905775076,0.7340425531914894,0.9916782246879334,0.8356449375866851,0.0,0.06331340133661623,0.06331340133661623,0.06331340133661623,0.052057685543440035,0.05100246218782978,0.9629629629629629,0.0,0.0,0.0,0.7354497354497355,0.0,0.0004083114054985934,0.8440450399850222,0.0,0.9092946193000553,0.0,0.8214093598708982,0.0,0.0,0.0,0.0,0.8553297186067925,1.0,1.0,1.0,1.0,1.0,0.9912403041043817,0.008759695895618314,0.04168767634083848,0.0,0.8649173955296404,0.443058981834492,0.5777777777777777,0.8030639915424636,0.6750811093668236,0.9399591410091244,0.9086299892125134,0.9962651280921859,0.4693860422310654,0.6512354912481568,0.5992433974438176,0.0,0.0,0.0,0.6365178538618886,0.6365178538618886,0.6365178538618886,0.5103640643563261,0.9766271125494426,2.5649493574615367,1.0986122886681098,0.125620179108625,0.3061572198790663,1,18,2015.0,12.0,1.0986122886681098,0.6931471805599453,0.5,0.8303115528843683,unknown,Shigella,0.0,0.0,0.0,0.49699248120300754,0.06315789473684211,0.0053336362885235055,1.0,538.0,0.0,0.0,-0.0,0.0
AA378,5,439,2,37,1.0,0.0,2015,training_only,2015.0,2016.0,3.0,2,0.6,0.8,1.0,0.6666666666666666,0.7666666666666666,0.6,0.0,0.3333333333333333,0.6,0.6,0.0,0.59512,0.6,0.6666666666666666,0.3769751999999999,0.1399999999999999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,1,0.4,0.0,0.0,0.0,0.0,0.5,0.275,0.1052182,0.8888888888888888,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,5.0,3.0,3.0,0.3641758009398765,2.0,2.0,2.0,2.0,0.3340213285613425,0.3837174558476763,0.7999999999999999,0.5294163463009895,0.8649735207179272,0.3347047507634157,0.32,0.12,0.22,0.6,0.39109942651606,0.3329617029126683,0.4673523753817079,0.3329617029126683,0.39109942651606,0.2706502810654129,0.2933289515774623,0.1827812459927043,0.1827812459927043,0.1264890517536476,0.1370879822879529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606049947238833,0.9817094618360886,0.9848751319029194,0.06796116504854369,0.6389787846098526,0.9497010200492437,0.7576601671309192,0.181058495821727,0.9817094618360886,0.9504045022863172,0.0,0.0,0.0,0.0,0.9622052704576977,0.0,0.3235090152565881,1.0,0.0,0.34579439252336447,0.0,0.0,0.03951367781155015,0.034954407294832825,0.9916782246879334,0.9427877947295423,0.5166240409207161,0.018290538163911352,0.01512486809708058,0.018290538163911352,0.04959549771368277,0.05029897995075627,0.0,0.0,0.0,0.0,0.0,0.0,0.013069205542665295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3256699029126214,0.6743300970873787,0.112614826240813,0.0,0.043245869776482024,0.08612730806608357,0.0,0.007033587154995136,0.06254251700680272,0.033099582830900365,0.6272851492268967,0.9411910167235329,0.6364421169974206,0.89359300028071,0.20931504618413949,0.0,0.0,0.0,0.3202016649079611,0.3202016649079611,0.3202016649079611,0.32829171063430646,0.48110263522884883,1.791759469228055,1.0986122886681098,-0.5083529792928227,-0.4553383419644125,1,35,2015.0,5.0,1.0986122886681098,0.6931471805599453,0.5,0.49371220527045767,unknown,Escherichia,0.0,0.0,0.0,1.565934065934066,0.24725274725274726,0.00009792188010010655,1.0,499.0,22.0,0.0,0.1749566142027128,0.0
AB186,2,8,1,5,0.5,0.5,2015,training_only,2015.0,2020.0,2.0,1,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,0.9954666666666668,1.0,0.9990933333333334,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0,2.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.1760446975548825,0.2420987598590409,0.2,0.2273641939083766,1.0,0.0401733582533824,0.6,0.4,0.5,1.0,0.0200065641106637,0.020644661042942,0.5200866791266913,0.020644661042942,0.0200065641106637,0.1015988706702542,0.1000164089303943,0.0104051474890503,0.0104051474890503,0.0528402192499146,0.0520172019787859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21034118888498066,0.9148786493141048,0.20717551881814983,0.15464632454923716,0.7705861201006832,0.7485051002462187,0.3593314763231198,1.0,0.9148786493141048,0.7706647907140345,0.0,0.0,0.0,0.0,0.8744798890429958,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6595744680851063,1.0,0.9115811373092927,0.7773925104022191,0.0,0.08512135068589521,0.7928244811818501,0.08512135068589521,0.2293352092859655,0.25149489975378125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3202080443828017,0.6797919556171983,0.0,0.0,0.9922254616132167,0.7965014577259475,0.0,0.007033587154995136,0.9041496598639456,0.9935774488390459,0.8394102840704782,0.9925650658195595,0.4102115117891817,0.5229597434453729,0.4198350289489699,0.0,0.0,0.0,0.07011372962832689,0.07011372962832689,0.07011372962832689,0.0690585062727166,0.4372399445214979,1.0986122886681098,0.6931471805599453,-0.2904028858486138,-0.22954569721453486,1,4,2015.0,2.0,0.6931471805599453,0.0,1.0,0.6601040221914007,unknown,Serratia,0.0,0.0,0.0,0.32142857142857145,0.21428571428571427,-1.1895246692412391e-17,1.0,20.0,0.0,0.0,-0.0,0.0
AC212,2,89,2,5,1.0,0.0,2015,training_only,2014.0,2017.0,2.0,1,0.5,1.0,1.0,1.0,0.875,1.5,0.5,0.0,1.0,2.5,1.0,0.9955,1.0,0.5,0.773425,0.8833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.5,0.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.7692307692307693,0.3076923076923077,2.0,2.0,2.0,0.2886024940798983,1.0,1.0,1.0,1.0,0.3520893951097651,0.2420987598590409,0.4,0.2973641939083766,1.0,0.1545428891604603,1.0,1.0,1.0,1.0,0.3235719072486102,0.2919595963752416,0.5772714445802302,0.2919595963752416,0.3235719072486102,0.5403328570198574,0.568833813383672,0.1867888223229854,0.1867888223229854,0.3119187289260161,0.3283715171780734,13.5,20.5,1.0,1.0,0.0,1.0,15.5,0.6470588235294118,1.0,0.4,2.0,0.9980806142034548,0.9858906525573192,0.9956709956709957,0.991985633380387,0.8011698052804983,0.3204679221121993,0.8989192625556262,0.9634189236721773,0.971157228279986,0.9736194161097432,0.26664355062413314,1.0,0.9919099542736546,0.584958217270195,1.0,0.971157228279986,0.9908547309180443,0.8181818181818182,1.0,0.9453273998728544,0.7727272727272727,0.8744798890429958,0.7566137566137566,0.37968099861303745,1.0,0.0,0.5327102803738317,0.0,0.0,0.09422492401215805,0.9498480243161094,0.9916782246879334,0.957004160887656,0.0,0.028842771720014038,0.02638058389025677,0.028842771720014038,0.009145269081955676,0.008090045726345418,0.7354497354497355,1.0,1.0,0.0,1.0,0.7,0.06686585350046019,0.8989192625556262,0.7354793966364215,0.8729919394710108,0.794583186774534,0.8989192625556262,0.02158411409202827,0.4358538657604078,0.01940237592252255,0.02638058389025677,0.8989192625556262,1.0,1.0,1.0,0.0,1.0,0.6006500744850259,0.39934992551497406,0.3199724695854811,0.25840289298027735,0.8926141885325559,0.5766763848396501,0.8395382395382396,0.9864124499167546,0.7504421768707483,0.9708133204284918,1.0,0.998498817743263,0.7392458553151775,0.9549210253731191,0.7687728850641485,0.891514808111823,0.891514808111823,0.891514808111823,0.8935066681365406,0.8935066681365406,0.8935066681365406,0.8972246962366235,0.8155468228283762,1.0986122886681098,1.0986122886681098,-0.030404255829006854,0.4826176253682946,1,3,2014.0,2.0,1.0986122886681098,0.0,1.0,0.6452452868957723,unknown,Raoultella,0.0,0.0,0.0,0.3333333333333333,0.11666666666666667,-0.005833333333333329,1.0,1923.0,0.0,0.0,-0.0,0.0
AB981,1,3,1,2,1.0,0.0,2015,training_only,2015.0,2020.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.25,0.1375,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0204984244002211,0.8,0.0,0.8,1.0,0.0197934698537438,0.0245507777990862,0.5102492122001105,0.0245507777990862,0.0197934698537438,0.1401450043321879,0.1258363059017353,0.0100996023995794,0.0100996023995794,0.0715088780542799,0.0642078759525325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593387266971509,0.8909602532536054,0.9303552585297221,0.12586685159500693,0.9223300970873787,0.8835736897643335,0.0,0.0,0.8909602532536054,0.8747801618009146,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7950762829403606,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.12521983819908544,0.11642631023566652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.41272538141470183,0.5872746185852982,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.945631067961165,0.9974172402480519,0.4102115117891817,0.5229597434453729,0.28225248783873336,0.0,0.0,0.0,0.0531129088990503,0.0531129088990503,0.0531129088990503,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.2164367026361117,-0.12611834050180384,0,2,2015.0,1.0,0.6931471805599453,0.0,1.0,0.7063626907073509,unknown,Aeromonas,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AD206,1,1,1,0,0.0,1.0,2015,training_only,2012.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.25,0.1375,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.156234931905558,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.578117465952779,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0114429506342591,0.0114429506342591,0.0405101373852328,0.0363740831463849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37952866690116077,0.8909602532536054,0.9303552585297221,0.2711511789181692,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7950762829403606,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.45049930651872394,0.5495006934812761,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.18112349188192808,0.0,0.0,0.0,0.12650955563372027,0.12650955563372027,0.12650955563372027,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,0.05007698311025846,-0.12081626779034547,0,0,2012.0,1.0,0.6931471805599453,0.0,1.0,0.5558668515950069,unknown,Streptococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF744,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.1403760097796697,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5701880048898349,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0112859990857533,0.0112859990857533,0.0399545002077237,0.0358751761024087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700316567006683,0.8909602532536054,0.9303552585297221,0.26248266296809986,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.348245492371706,0.651754507628294,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.18112349188192808,0.0,0.0,0.0,0.12334388556688942,0.12334388556688942,0.12334388556688942,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.07982089126301878,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.504739944521498,unknown,Calothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF253,1,1,1,0,1.0,0.0,2015,training_only,2015.0,,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,0.2375,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0338932663308422,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5169466331654211,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0102321675995541,0.0102321675995541,0.0362237440722389,0.032525327332938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19029194512838551,0.8909602532536054,0.9303552585297221,0.14840499306518723,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.9212898751733704,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4185852981969487,0.5814147018030513,0.0,0.0,0.858600583090379,0.38637026239067057,0.0,0.007033587154995136,0.6460969387755102,0.9213599293000669,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.2804946010091054,0.0,0.0,0.0,0.06343064837612851,0.06343064837612851,0.06343064837612851,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.1938985611659314,-0.12611834050180384,0,0,2015.0,1.0,0.6931471805599453,0.0,1.0,0.7092926490984743,unknown,Bacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA879,1,1,1,0,1.0,0.0,2015,training_only,2012.0,,0.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0204984244002211,0.2,0.0,0.2,1.0,0.0197934698537438,0.0245507777990862,0.5102492122001105,0.0245507777990862,0.0197934698537438,0.0700725021660939,0.0629181529508676,0.0100996023995794,0.0100996023995794,0.0357544390271399,0.0321039379762662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593387266971509,0.8909602532536054,0.9303552585297221,0.12586685159500693,0.6382596188421431,0.6362996834329934,0.0,0.0,0.8909602532536054,0.620823074217376,0.0,0.0,0.0,0.0,0.7222607489597781,0.0,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.7773925104022191,0.0,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.37917692578262396,0.36370031656700663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3127253814147018,0.6872746185852983,0.0,0.0,0.0,0.0,0.0,0.007033587154995136,0.0,0.01798620996209155,0.7467817331895001,0.9814364508877977,0.4102115117891817,0.5229597434453729,0.18112349188192808,0.0,0.0,0.0,0.0531129088990503,0.0531129088990503,0.0531129088990503,0.3101184195099074,0.36113037447988905,0.6931471805599453,0.6931471805599453,-0.2164367026361117,-0.12611834050180384,0,0,2012.0,1.0,0.6931471805599453,0.0,1.0,0.48697988904299583,unknown,Buchnera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE935,1,3,1,1,0.0,1.0,2015,training_only,2015.0,2019.0,1.0,1,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.25,0.2375,0.295981,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,0.1820879004699382,1.0,1.0,1.0,1.0,0.2489647988659845,0.2420987598590409,0.0,0.1573641939083766,0.0,0.0338932663308422,0.0,0.0,0.0,0.0,0.0197934698537438,0.0245507777990862,0.0169466331654211,0.0245507777990862,0.0197934698537438,0.0245507777990862,0.0197934698537438,0.0003354326726822,0.0003354326726822,0.0004160530252868,0.0003354326726822,1.0,1.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.25,1.0,0.42802303262955854,0.37566137566137564,0.3354978354978355,0.4018422041454671,0.6339102492825519,0.15847756232063798,0.0,0.0028139289482940555,0.8909602532536054,0.9303552585297221,0.0027739251040221915,0.0,0.02567710165318326,0.0,0.0,0.8909602532536054,0.024973619416109743,0.31601731601731603,0.0,0.0,0.538961038961039,0.7222607489597781,0.562610229276896,0.3224687933425798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9115811373092927,0.9212898751733704,0.9974424552429667,0.1090397467463946,0.06964474147027788,0.1090397467463946,0.9750263805838902,0.9743228983468167,0.5502645502645502,0.0,0.0,0.0,0.41798941798941797,0.0,0.0,0.0,0.0,0.0,0.2815588679113125,0.0,0.02200894427415708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.31324326638242495,0.686756733617575,0.0,0.686756733617575,0.0,0.0,0.46435786435786436,0.5394022570509611,0.0,0.01798620996209155,0.0,0.029312230751356305,0.4102115117891817,0.5229597434453729,0.20897141225287144,0.0,0.0,0.0,0.10627708165520337,0.10627708165520337,0.10627708165520337,0.489772099163587,0.642435489118337,0.6931471805599453,0.6931471805599453,-0.21830027070388855,0.4417939614865505,0,1,2015.0,1.0,0.6931471805599453,0.0,1.0,0.48723883152685743,unknown,Diaphorobacter,0.0,0.0,0.0,0.37142857142857144,0.37142857142857144,0.025714285714285717,1.0,2.0,0.0,0.0,-0.0,0.0
